id,dateadded,url,url_status,threat,tags,urlhaus_link,reporter
"702873","2020-10-16 16:53:05","http://59.96.39.141:45847/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702873/","lrz_urlhaus"
"702872","2020-10-16 16:53:05","http://59.97.170.61:49898/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702872/","geenensp"
"702871","2020-10-16 16:53:04","http://39.65.53.25:35728/bin.sh","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702871/","geenensp"
"702868","2020-10-16 16:53:04","http://42.237.19.71:44609/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702868/","lrz_urlhaus"
"702870","2020-10-16 16:53:04","http://60.243.124.226:34085/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702870/","lrz_urlhaus"
"702869","2020-10-16 16:53:04","http://61.55.199.29:44441/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702869/","lrz_urlhaus"
"702867","2020-10-16 16:52:33","http://195.139.127.111:52107/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702867/","lrz_urlhaus"
"702866","2020-10-16 16:52:22","http://187.71.32.127:42172/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702866/","lrz_urlhaus"
"702865","2020-10-16 16:52:08","http://222.138.151.251:51032/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702865/","lrz_urlhaus"
"702864","2020-10-16 16:52:05","http://222.141.45.129:57700/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702864/","lrz_urlhaus"
"702863","2020-10-16 16:52:04","http://222.140.163.208:42527/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702863/","lrz_urlhaus"
"702859","2020-10-16 16:52:04","http://27.207.245.253:40664/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702859/","lrz_urlhaus"
"702860","2020-10-16 16:52:04","http://27.219.61.24:41277/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702860/","lrz_urlhaus"
"702862","2020-10-16 16:52:04","http://27.220.251.214:52101/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702862/","lrz_urlhaus"
"702861","2020-10-16 16:52:04","http://39.86.186.88:57910/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702861/","lrz_urlhaus"
"702858","2020-10-16 16:51:06","http://182.112.19.16:39957/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702858/","lrz_urlhaus"
"702857","2020-10-16 16:51:06","http://182.120.17.44:46438/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702857/","lrz_urlhaus"
"702856","2020-10-16 16:51:05","http://182.126.210.176:54534/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702856/","lrz_urlhaus"
"702851","2020-10-16 16:51:04","http://182.112.51.236:59677/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702851/","lrz_urlhaus"
"702854","2020-10-16 16:51:04","http://182.117.83.125:47686/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702854/","lrz_urlhaus"
"702855","2020-10-16 16:51:04","http://182.121.49.81:56479/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702855/","lrz_urlhaus"
"702853","2020-10-16 16:51:04","http://182.126.123.18:34458/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702853/","lrz_urlhaus"
"702852","2020-10-16 16:51:04","http://183.7.172.105:50532/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702852/","lrz_urlhaus"
"702850","2020-10-16 16:50:33","http://123.97.242.252:40730/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702850/","lrz_urlhaus"
"702849","2020-10-16 16:50:19","http://115.99.196.113:60500/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702849/","lrz_urlhaus"
"702848","2020-10-16 16:50:16","http://115.97.81.106:54344/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702848/","lrz_urlhaus"
"702847","2020-10-16 16:50:09","http://164.177.104.186:53835/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702847/","lrz_urlhaus"
"702846","2020-10-16 16:50:08","http://170.78.39.146:51527/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702846/","lrz_urlhaus"
"702845","2020-10-16 16:50:06","http://118.79.176.202:55961/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702845/","lrz_urlhaus"
"702844","2020-10-16 16:50:06","http://123.5.188.187:59499/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702844/","lrz_urlhaus"
"702843","2020-10-16 16:50:06","http://124.131.104.204:39767/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702843/","lrz_urlhaus"
"702842","2020-10-16 16:50:06","http://125.47.87.153:52434/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702842/","lrz_urlhaus"
"702840","2020-10-16 16:50:05","http://117.202.68.220:56597/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702840/","geenensp"
"702841","2020-10-16 16:50:05","http://119.179.17.222:42912/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702841/","lrz_urlhaus"
"702839","2020-10-16 16:50:05","http://125.46.163.255:34993/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702839/","lrz_urlhaus"
"702838","2020-10-16 16:49:05","http://1.1.174.103:40742/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702838/","lrz_urlhaus"
"702837","2020-10-16 16:49:05","http://123.11.53.103:44065/i","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702837/","geenensp"
"702835","2020-10-16 16:49:04","http://112.225.191.227:46575/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702835/","lrz_urlhaus"
"702836","2020-10-16 16:49:04","http://113.110.200.38:44305/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702836/","lrz_urlhaus"
"702834","2020-10-16 16:49:04","http://113.116.41.232:58972/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702834/","lrz_urlhaus"
"702833","2020-10-16 16:49:03","http://112.225.199.124:40884/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702833/","lrz_urlhaus"
"702832","2020-10-16 16:48:03","http://67.211.129.26:46286/i","online","malware_download","32-bit,arm,elf","https://urlhaus.abuse.ch/url/702832/","geenensp"
"702831","2020-10-16 16:47:06","http://175.203.179.191:47874/bin.sh","online","malware_download","32-bit,arm,elf","https://urlhaus.abuse.ch/url/702831/","geenensp"
"702830","2020-10-16 16:45:05","http://92.113.199.114:37402/bin.sh","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702830/","geenensp"
"702829","2020-10-16 16:44:06","http://tzrztatmarzch.com/btb/I9428ybqxr1ZPeU.exe","online","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/702829/","James_inthe_box"
"702828","2020-10-16 16:41:04","http://42.226.72.141:41150/bin.sh","online","malware_download","32-bit,elf,mips","https://urlhaus.abuse.ch/url/702828/","geenensp"
"702827","2020-10-16 16:41:04","http://dhmo.org.ua/wp-admin/LLC/xevy9f5/r80jjdlmflsow548yk3foppnhbke4p/","online","malware_download","doc,emotet,epoch2,heodo","https://urlhaus.abuse.ch/url/702827/","Cryptolaemus1"
"702826","2020-10-16 16:40:06","http://61.53.61.94:40135/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702826/","lrz_urlhaus"
"702825","2020-10-16 16:40:06","http://61.54.41.60:35924/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702825/","lrz_urlhaus"
"702823","2020-10-16 16:39:07","http://42.235.95.12:44488/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702823/","lrz_urlhaus"
"702824","2020-10-16 16:39:07","http://59.99.45.165:34575/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/702824/","lrz_urlhaus"
